-1.479301657091405264e-01,4.021522407986476644e+00
-8.629760272294502155e-01,3.149354451983721326e+00
4.159628740595608498e+00,-2.837150321446471057e-01
2.500935971455030327e+00,1.250777438083252313e-01
5.711254179845790979e+00,4.785634428327762535e+00
1.748276057563621366e+00,3.881738199323202299e+00
3.561214522418700401e+00,-8.317279937804077372e-01
8.948869275161733597e-03,4.351612222054275669e+00
5.933930412738181559e+00,5.931035117163251158e+00
5.359201454390579711e-01,2.128431163520733804e+00
4.023490769613337292e+00,-9.717038616249696892e-01
3.617542630677785365e+00,5.634866987191498033e-01
-4.667013308023157565e-03,2.851159771332348214e+00
2.335076080278735589e+00,4.481226011884201554e+00
-5.500942921526910112e-01,2.985659675550380143e+00
-1.542108169593958467e+00,2.908843311448386260e+00
-8.407677681420667737e-01,4.580162828857609725e+00
3.450492745270909101e+00,6.197906801386980469e+00
1.184878957852312897e+00,4.095154833684016893e+00
-8.576371477926815201e-01,4.800399713970731064e+00
1.765544138967798382e+00,-8.379255421412118432e-01
8.253145975475879859e-02,4.286791017557878725e+00
3.074395367961871628e+00,2.721682564718856667e-02
-5.999511085194876581e-02,2.937407815279729384e+00
6.904058962615327921e+00,5.947678047763350406e+00
3.300683198930489226e+00,-3.553674108061871117e-01
4.545016494312694277e+00,5.530371710332608437e+00
5.152154545547248610e+00,7.459122234956916841e+00
5.174726706470684334e+00,6.284774281101972448e+00
5.390976680160682655e+00,-5.770349553022188216e-01
6.232911553649440606e+00,6.451385630934891147e+00
3.708290293597492848e+00,-6.829957184264946746e-02
4.481711716633252962e+00,-7.556339466434236485e-01
7.562832286954001004e-01,4.235407462900368181e+00
4.979071000306305450e+00,-2.957195039422664817e-01
5.293494181435907109e+00,5.266122752216991110e+00
5.048993017954991558e+00,5.569968113421716716e+00
3.612265098055097656e+00,5.708812133402693334e+00
7.153959823218297487e+00,6.013152087819875646e+00
4.859281344898571220e+00,7.618097347384255258e+00
6.591343528019927511e+00,6.574502822619084696e+00
2.385045888933079172e-01,5.072010936498749345e+00
7.661343224191263346e+00,7.092458557883588810e+00
7.096270074605598444e-01,3.193119773693753771e+00
4.813346107240247029e+00,5.916494899597255497e+00
1.379184377841935656e-02,4.516747720244144837e+00
-8.976748969008148393e-02,3.942770439149996253e+00
4.977281762265968190e+00,7.347297765658944435e+00
6.175829045750272250e+00,6.377067793812065233e+00
4.868850093276383184e+00,5.796214634960654699e+00
3.996109436916775337e+00,3.982062486012841740e-01
9.105461740394853176e-02,5.037050860391158125e+00
3.020440101638853569e+00,-2.867162446205757664e-01
5.125332897734875992e+00,5.666132039590140224e+00
4.720792506028776536e+00,-2.296010577860443103e-01
3.589325954777853767e+00,-8.569909589618471824e-01
6.630367970616882545e+00,6.400109787929697092e+00
2.022040470666242928e+00,3.449779285169291221e+00
6.157451329339543200e+00,7.440311761349414965e+00
7.466641223006000860e-01,3.944753183806123165e+00
6.449163149120233030e+00,6.551667261606679560e+00
5.632385501217574308e+00,5.883285665194421199e+00
2.645639695868106100e-01,5.633885157168493585e+00
4.216926251140684201e+00,8.770129618777491864e-02
4.152890826692841486e+00,-1.192188216478658136e+00
-1.404228853454462245e-01,4.867666526925093606e+00
2.933796649401808398e+00,2.446436571815646388e-01
4.119092717735652054e-02,4.432659615571789224e+00
-2.096424300617642789e-01,5.488321598518608013e+00
3.626168241768506384e+00,1.424653739400978114e-01
8.180809640283820627e+00,6.392765180784547141e+00
3.679605494545857169e+00,-4.730202651041579692e-02
6.636902721283158613e+00,5.939673342276006629e+00
-5.433414672766346820e-01,4.157791961255768776e+00
5.184184198971683699e+00,-1.530377747927148091e+00
1.140624800545382289e+00,2.610770151402662886e+00
5.757726682116932615e+00,7.177944987942737498e+00
1.273700540864030950e+00,3.137152764254237169e+00
6.571127750963227099e-01,3.798711999383705962e+00
-5.761366602040771667e-01,3.234476823482704155e+00
-7.782670211420730233e-01,2.796496205090752696e+00
2.769707632668386932e+00,3.646139572844402377e+00
5.740583910490565600e+00,-3.199706304778664467e-01
4.575360510822791937e+00,5.049588902210138563e+00
5.008047017022914993e+00,9.878919717657724808e-02
5.008905729685500852e+00,-9.123962625344574084e-02
7.734326237647944913e-01,4.087647068119550475e+00
4.240502864353540957e+00,-1.057560522348020449e+00
5.638069972245260963e+00,4.741481927928177242e+00
5.417382927858411357e+00,-8.875785947009885712e-02
3.228280404483719224e+00,7.394843438886000708e-01
5.512010303529222277e+00,6.313306926395163998e+00
4.280191972593663685e+00,-2.436783755923971895e-01
-3.963122560380347714e-01,3.954568738021194019e+00
-3.463814150759260135e-01,2.208553902997529406e+00
5.437348896166264822e+00,5.649807040966734917e+00
-1.563101607509657653e-01,3.619457009414772664e+00
4.427961933327928534e+00,5.201436338232424461e+00
3.412474609304394058e+00,-4.985943227674722311e-01
5.166708596648478036e+00,5.474801423159507685e+00
-1.468632910244166423e+00,4.179131377798324110e+00
6.217981224699663301e+00,7.532720246388305618e+00
6.732420616960057558e+00,6.262997268263136519e+00
3.618671764745215125e+00,5.791732892403599564e+00
2.787487611718830749e+00,1.422908206453608715e+00
3.574276104331793658e+00,-1.895785334577466674e-01
4.314129395778002696e+00,6.461694604360211258e+00
1.217512069887257908e+00,5.120820244537874544e+00
6.717362138142046746e+00,5.293234615731815751e+00
2.853327883786126229e+00,3.846956144044854087e-01
2.887368323579069251e-01,3.661455240468006522e+00
-6.961286509769034625e-01,4.469826313696366071e+00
5.531233259505323296e+00,5.611936595613692624e+00
5.559589366756338968e+00,1.948203033927479622e+00
5.024233958730370819e-01,3.472337308864578809e+00
5.593895764582598851e+00,5.949700804706744783e+00
5.996238654620605679e+00,6.218074026100586238e+00
6.040324767810247408e+00,6.169947893333847411e+00
3.302815387278855930e+00,-1.118077341866813956e+00
3.749681888528099805e+00,2.357050787806366454e+00
4.374003221660510476e+00,-1.283632007147254006e+00
4.811315592446025136e+00,5.414924674395716231e+00
7.044914580728605102e+00,5.322148736171672390e+00
5.972133230743516208e+00,6.190522356142232674e+00
6.786274061612405539e+00,5.571474962572039225e+00
3.264909530570912488e-01,5.809062363128378870e+00
6.256017419657116996e+00,3.830407433460566224e+00
6.602581353862974289e+00,6.403988158864035718e+00
5.994462692280821514e+00,4.689741989653835930e+00
1.202470713638799538e+00,-1.842798243448013684e+00
8.620762245046211802e-01,4.268380150062427880e+00
4.733642424212036737e+00,6.582005282101973442e+00
6.084947463824815550e+00,6.214488765538416892e+00
4.437379905533981983e+00,8.900875856733477809e-01
6.382184470137963750e-01,3.699850390866301630e+00
4.287034521359708528e+00,9.307160593660559478e-01
3.675280185799821631e+00,-1.059295785574141169e+00
6.413625497752390991e-01,4.495556717671131963e+00
2.315378601201573683e-01,4.352524353877002206e+00
-5.055208324061057912e-01,3.416630138270319250e+00
3.613616211811388812e+00,5.042798166313224861e-01
3.654479911588716767e+00,-4.316382922784134935e-01
5.812955399535216117e+00,6.404342635624850288e+00
7.560211616521982370e-01,5.064284161042541754e+00
3.255866058778851269e+00,1.992226570344580727e-01
3.656799920135629378e+00,-6.042638502641479725e-01
1.206401265914583743e+00,3.119130471832544771e+00
5.460732274091782301e+00,6.258726851278336056e+00
5.302960147016951176e+00,-3.484377472719468044e-02
4.581783496460507088e+00,2.141750601573622070e-01
8.086532406398331929e+00,5.509733393050472827e+00
4.250420590787713948e+00,-1.105489477548916577e+00
4.062809324106131825e+00,9.411901686801404932e-01
6.210115621874198411e+00,5.825292438851266574e+00
5.512282259246724658e-01,5.314972433150346731e+00
8.658424969810646132e+00,6.536130409507269867e+00
4.195705154400249270e+00,-1.425483337124484828e+00
2.050025720219617487e+00,3.941749199873547216e+00
4.571007849589841854e+00,-4.803643365322021186e-01
-3.109037782377743753e-01,3.230571068967846848e+00
1.089008677625806776e+00,5.539545376140976529e+00
5.513674995723679473e+00,5.444083296960250173e+00
4.748511364919941968e+00,9.044476147734339389e-01
5.376282059714566408e+00,4.394949050661847600e+00
5.570488225265282090e+00,6.429949117899070643e+00
4.756024642592867835e+00,1.707729977657257869e+00
5.902109617018305165e+00,5.228207795018808390e+00
3.025634545231507211e+00,3.608752600978621383e-01
6.838445281147962795e+00,4.446618024021412374e+00
4.562161455335330906e+00,-1.910060645952262215e+00
2.561787844801084013e+00,7.625344019508007998e-01
5.894291820285227912e-01,4.826248824729742815e+00
-1.231728599449963157e+00,3.328163502498912685e+00
-5.229473091798233358e-02,3.577343290616906479e+00
4.705021986936730904e+00,8.638965701634303551e-01
5.502054442361508091e-01,5.108334271929596326e+00
-1.037967982587100435e+00,5.674260264824447120e+00
6.188539252411469072e+00,6.628448752930992782e+00
5.589125051891359774e+00,-9.494661238826883343e-02
3.423246500489212529e+00,1.329206824891738137e+00
4.434478290878654860e+00,6.044720589464996685e+00
4.008434286793782775e+00,4.815773986442528631e+00
3.163301382740155709e+00,1.076629267373472532e+00
-1.810339246807773250e+00,3.835222201631504291e+00
4.740174657169837324e+00,4.761558328775179483e+00
4.279683247184369321e+00,1.058717395225247770e+00
5.270775075215513361e+00,6.044719751716698397e-01
-1.576169761352361087e+00,2.676702372862350465e+00
-6.000117382533179944e-01,2.120180625769791938e+00
5.543437547248381669e+00,6.959031562461288623e+00
5.713330581427848998e+00,7.161785079115383645e+00
5.251855726213649156e+00,4.690329347274947991e-01
-3.717570325367624551e-01,1.755107175827281374e+00
-4.736872223414348437e-01,4.990339070345520156e+00
7.357362394850409659e-01,4.213188591656029658e+00
4.604368924709731026e+00,6.377864177916780619e+00
-4.433637990580554522e-01,4.824910067490017163e+00
1.549151623711892967e+00,4.537964255486642173e+00
4.400343772593620528e+00,2.508247521846524108e+00
-1.116214710671062926e+00,3.014369826684498488e+00
5.067232453784649593e+00,6.171202711252108841e+00
5.886671665320564184e-01,3.431968264655707035e+00
5.669836392389459023e-01,7.427564137524223398e+00
6.402362631673554461e+00,5.164438640859548180e+00
5.508713346756599627e+00,8.283203631782212195e-01
8.112834841372187356e+00,5.099297776247919245e+00
4.689759630890038444e+00,-3.111215942014496361e-01
5.020236313137399264e+00,6.288688402777986575e+00
-4.677867121064878675e-01,6.157218769813487924e+00
7.172986994924833937e+00,7.472780747573915860e+00
-2.523805471952300650e+00,5.397309904671224956e+00
4.985901922251597895e+00,1.026869674965027679e+00
4.395842501589323770e-01,2.508521290888854782e+00
-4.454079896661496396e-01,4.649094545995528627e+00
4.788008231151795968e+00,5.631792916593062470e-01
-1.101265605029389194e+00,3.405591206756781730e+00
-1.360294299884714286e+00,3.950559032605549081e+00
-1.219553481743357176e-01,5.075392141660791445e+00
6.873066974429709930e+00,5.405721082215414697e+00
6.319038681379452349e+00,3.410549638538104666e+00
6.330749807813337959e+00,7.447902193878739752e+00
4.785353518431868736e+00,1.885070649369341156e-01
6.012139933203502373e+00,5.648748792647213968e+00
3.200571399875302259e+00,5.005067181815034960e-01
4.363358412157946731e+00,3.170469054577895296e+00
3.286531218671532084e+00,-3.901677202283750923e-01
4.598412591914518899e+00,4.429619730502245112e+00
3.940714594272709537e+00,-1.060178850968514386e+00
6.877101083822269700e+00,-3.816564864660952905e-01
5.368252725123985769e+00,-1.614941995496039784e+00
-1.632988941216300338e+00,3.711815630091136242e+00
6.413111502683469745e+00,6.028271528341247354e+00
5.442928535481786234e+00,9.943700489954516997e-02
5.209669775116742230e+00,2.175606284264213652e+00
5.460109545298417189e+00,4.753210520299231412e+00
3.024031167838613143e+00,1.054169305673441137e+00
1.878304962882164642e+00,-1.219824719963347182e+00
7.373692846476840757e+00,5.504442973557330809e+00
2.981514623446729129e+00,-9.854707802202246347e-02
-1.581808558787131336e+00,4.714292827838336919e+00
-1.315385719646569473e+00,3.509922201608996595e+00
